ID da música,Duração (em minutos),Estimativa de popularidade nos EUA,Dançabilidade,Energia,Instrumentalidade,Ano de Lançamento,Escala musical,Música foi pulada no início,Música não foi pulada,Escutada em qual hora do dia
t_337b3a64-681d-41fd-bf56-5f3db4f6b829,4.745555623372395,99.99768876891432,0.7265573143959045,0.7291004657745361,2.190063419504895e-08,2008,Maior,Falso,Falso,13
t_2e43c624-45f7-4c8a-abc3-66e7bd91bb93,2.680555470784505,99.75676745591052,0.404523104429245,0.7515206336975097,1.522981278867519e-07,2016,Maior,Falso,Verdadeiro,11
t_d4521e17-66b9-4909-9dee-9a5bdfb6a301,3.8584444681803385,99.94854977647888,0.5468517541885376,0.485241949558258,4.0668704515134364e-10,2009,Maior,Verdadeiro,Falso,16
t_7532773e-d11a-49ca-9671-21c969d46c14,3.191938018798828,99.90461708538255,0.7363629341125488,0.7851055264472961,1.1342648576828653e-05,2016,Menor,Falso,Verdadeiro,11
t_1bed4c88-ba83-493c-9ecd-53c1902e7ab0,4.750889078776042,99.92568193822125,0.4882778525352478,0.8918797969818115,0.4860703349113464,1971,Maior,Verdadeiro,Falso,1
t_e0520f4e-d0a7-4d07-a13b-aec0d865e1c9,3.8042221069335933,97.93657406103584,0.6015175580978394,0.8840696811676025,0.0125993592664599,2014,Menor,Verdadeiro,Falso,10
t_752299db-c42b-4aac-8ce0-1107ac696d6f,2.8923878987630207,99.73704398562263,0.4807153642177581,0.5333889722824096,1.9980200605118625e-08,2017,Maior,Verdadeiro,Falso,12
t_027793ff-75a5-445e-bdc7-f990c36c2c83,3.4915555318196616,99.83408674051871,0.7497564554214478,0.6726802587509155,0.0001365206699119,2000,Maior,Verdadeiro,Falso,16
t_363c666e-73aa-4b97-8c65-667cd0e190a0,2.7163546244303385,99.9986425337256,0.3727253675460815,0.716875672340393,5.4686127154424113e-11,2018,Menor,Falso,Falso,16
t_d3df594e-631a-4ca1-b039-18bd102a07e6,2.5060137430826823,99.91342292407016,0.6207741498947144,0.7208718061447144,0.0075031057931482,2017,Menor,Verdadeiro,Falso,18
t_73b6780c-7d5d-4340-9666-602fe327e42c,2.749114227294922,99.98180609182934,0.6036693453788757,0.4861114025115966,1.190117671079349e-09,2017,Maior,Falso,Falso,14
t_57cbfdd6-09e6-4aad-9eab-d7705f6d399b,3.246186065673828,99.99115556037567,0.8790850043296814,0.8817842602729797,1.5821988199604675e-05,2017,Menor,Falso,Falso,12
t_8bb1186c-8313-4fe6-b094-2bd90b2a2df6,2.5007891337076824,99.15845776197848,0.6720385551452636,0.312035322189331,0.3452556133270263,2017,Menor,Falso,Verdadeiro,16
t_66e611d7-95ac-4e0b-8e05-b398fd507ddf,3.1274678548177084,99.9524291706185,0.4448752403259277,0.4603065252304077,6.8451654934575945e-12,2018,Maior,Falso,Verdadeiro,22
t_e5534997-322d-409c-83e6-766b9993680e,5.520535786946614,99.18930312715676,0.50543612241745,0.4631252288818359,6.489673251053318e-05,2018,Maior,Falso,Falso,18
t_110d2d75-f549-4c9e-9282-3a41628b9572,2.7672381083170574,99.76826088481678,0.5065506100654602,0.6559088230133056,4.566037205222528e-06,2016,Maior,Falso,Falso,16
t_247abdf9-7e69-4588-bbf5-9a82ee85178a,3.5613899230957027,98.99880428773416,0.2082384526729583,0.9994389414787292,0.9906363487243652,2017,Maior,Falso,Verdadeiro,9
t_87da639a-ce39-410f-8e52-f97c9f514517,8.095485941569011,99.95871790655796,0.6531413793563842,0.821492850780487,1.4819645457464503e-06,2016,Maior,Falso,Verdadeiro,8
t_6f3eff95-3391-4b65-9460-66cd520f9e43,2.1677279154459637,99.79109173051008,0.6064178943634033,0.721351683139801,2.6469503672243988e-11,2017,Maior,Falso,Verdadeiro,2
t_2f71fa3b-1f02-48f8-9e52-e8e940fa9714,2.939629618326823,98.48874437698947,0.368515521287918,0.7356747388839721,0.0598139017820358,2016,Menor,Falso,Verdadeiro,17
t_8147c28c-9472-4081-9511-694ba7e23ea2,3.280216217041015,97.63114254092304,0.6763692498207092,0.7192935943603515,3.223255343187681e-11,2018,Maior,Verdadeiro,Falso,22
t_518164d0-8edd-4299-93b9-a0be929a1cf0,2.151999918619792,99.97390737515448,0.3984440267086029,0.3915336728096008,2.7789420187218644e-07,1965,Maior,Verdadeiro,Falso,14
t_d6416d8c-cd18-4c9e-a1e9-eb07ba93e04d,7.632652791341147,99.91874824496416,0.7517269849777221,0.8390063047409057,5.237992809270509e-06,2016,Maior,Verdadeiro,Falso,10
t_de8ebd5d-bc8e-4434-aff4-2ca6705db1b5,3.2044443766276043,99.5819019958566,0.54435396194458,0.9722046852111816,4.092851781933861e-07,2014,Maior,Falso,Falso,12
t_681ca254-65f1-469e-92d7-2e89801e7ded,6.144737243652344,98.73027526311884,0.4686029255390167,0.4670652151107788,0.1898127496242523,2014,Maior,Falso,Falso,21
t_7c856e46-d8b5-4b1f-ab92-51149eca4de5,3.593022664388021,99.59043119449778,0.2402796596288681,0.3043873906135559,0.3661182820796966,2017,Maior,Falso,Verdadeiro,22
t_1bb55fb1-e45c-4179-b327-7e5a340cd992,3.5586667378743484,99.99879372072772,0.7053751349449157,0.7691578269004821,3.4081906186145253e-09,2015,Menor,Verdadeiro,Falso,13
t_c2872dd7-2794-4474-bda0-52a69399a47b,3.5991111755371095,98.62752921982344,0.8476034998893737,0.790994882583618,3.778522739139589e-07,2009,Menor,Falso,Falso,21
t_a7d35e7c-3f2c-4602-966a-346ef09b40b7,2.528888956705729,95.40430596987451,0.7375765442848204,0.9169296622276306,2.492610838089604e-05,2009,Maior,Falso,Verdadeiro,21
t_a0d5e54d-dfae-499e-b549-9631f06e7a95,4.182666778564453,99.82189849475164,0.7077126502990722,0.7358114719390869,0.0216818545013666,2017,Maior,Verdadeiro,Falso,21
t_bc9a7320-25c0-466c-838d-622c7364fe88,7.784222412109375,99.99095451383027,0.4029997289180755,0.5573738813400269,3.981683605047692e-08,2016,Maior,Verdadeiro,Falso,1
t_6fcc35d4-23ea-4b1c-a1fd-ff9067138c24,2.660256195068359,99.96601670034144,0.8440957069396972,0.72641122341156,1.0276084871918556e-08,2018,Maior,Falso,Verdadeiro,12
t_f4920a38-aa44-409c-9222-ddbf77585f70,3.444444529215495,99.91497339502814,0.8040267825126647,0.6394098997116088,8.0561057824724e-10,2018,Menor,Falso,Falso,13
t_50c65674-1b4c-4a05-8dda-66e8e86f45f2,3.4055554707845053,99.95071303730714,0.6507290601730346,0.8857736587524414,7.695775683380645e-10,2010,Menor,Verdadeiro,Verdadeiro,17
t_9f53825f-e0ce-4fc1-97f2-21f96c3cf3b1,3.3671663920084636,99.8258953000738,0.2149979174137115,0.9470903873443604,0.8711468577384948,2015,Menor,Falso,Falso,8
t_848d3876-9063-4026-9cd2-2f83e2cd12c9,6.21000010172526,99.30204842143318,0.654347836971283,0.6113272309303283,9.860591489996295e-06,1989,Maior,Falso,Falso,13
t_b233981e-8293-44e3-8926-910d7028f6b3,4.316222127278646,99.78465180756848,0.752899169921875,0.8264878392219543,4.22161207325189e-07,1984,Menor,Falso,Verdadeiro,17
t_1aa5d499-ea22-4e5f-9a7f-b598b0b45497,2.3787996927897135,99.7709742089932,0.6795464158058167,0.6938686966896057,5.042968041379936e-06,2018,Maior,Falso,Verdadeiro,20
t_9002df53-c444-4f8c-bd54-2e52b2012c5f,3.35,99.97220893393911,0.8353670239448547,0.4812988936901092,0.0005006326246075,2011,Menor,Falso,Falso,16
t_f82a07ef-f752-465e-ab16-a96bcbed0464,3.0491427103678386,99.85775554821316,0.8955674171447753,0.608052670955658,5.96491702253843e-07,2017,Maior,Falso,Verdadeiro,15
t_7cf6ddcf-de39-41b2-9e49-575df9d9eac5,4.1879834493001304,99.3496658936132,0.4962439239025116,0.9570484161376952,7.429573400941082e-08,2018,Menor,Verdadeiro,Falso,19
t_d1d95865-aa21-41d4-b697-70523115635b,3.214222208658854,99.72134466298704,0.6866094470024108,0.5729684233665466,1.2835522284149192e-05,2018,Menor,Verdadeiro,Falso,8
t_688e7956-4403-4d10-b27a-932171a7ea72,4.94155527750651,99.7642785548459,0.5348868370056152,0.6912248730659484,1.8361182583248592e-06,2006,Maior,Verdadeiro,Verdadeiro,13
t_281feb91-512f-45b7-a910-96e28aaf9802,3.795777893066407,99.97484505624212,0.8077152967453002,0.5615560412406921,1.180034021885934e-11,2013,Maior,Falso,Verdadeiro,20
t_02b35b33-1ab6-481b-96e8-ced865b2e268,3.905777740478515,99.99880658770662,0.615149199962616,0.6801748275756835,1.7454277667638962e-06,2016,Maior,Falso,Falso,17
t_16b9f3a2-29a5-4328-938a-981efe4a5068,3.7302319844563803,99.7517042997117,0.5360271334648132,0.8823433518409729,2.27123901908044e-08,2017,Menor,Verdadeiro,Falso,15
t_2b5d6491-6646-411c-87e5-e17a210773bb,3.217913818359375,97.82164620546278,0.6517302989959716,0.8658577799797058,7.97145787601039e-07,2018,Maior,Falso,Verdadeiro,13
t_d6362b9c-cdfb-49cf-9fca-8126959f5b41,3.2586530049641933,99.73208215688268,0.6615806221961975,0.4353148937225341,2.877909537346568e-06,2018,Maior,Falso,Falso,18
t_4720bc78-3584-4b44-85a0-3aab72e4ed63,2.5,99.85826540225224,0.7393150329589843,0.3724108040332794,1.393162710883189e-05,2017,Menor,Verdadeiro,Verdadeiro,5
t_009c5426-cfb0-4a7e-b7da-999518d18062,5.835333251953125,99.9969714348404,0.4865336120128631,0.7287453413009644,4.072814590472262e-06,2012,Maior,Verdadeiro,Falso,20
t_631eb980-27e9-4c06-a6a6-64c3428e440d,2.525768788655599,99.84152224595304,0.9763578176498412,0.4954271912574768,0.0169803481549024,2015,Menor,Verdadeiro,Verdadeiro,13
t_5dd4704a-9ae0-46d0-a8d4-f4f9e8962675,3.6888888041178385,99.52424184664176,0.8583123087882994,0.5383098721504211,4.549203325154849e-08,1994,Maior,Verdadeiro,Falso,15
t_f3467c15-bccd-4e4d-aed4-d9d6f3bd1af8,4.11044438680013,99.92531040420536,0.4671644866466522,0.6406545042991638,3.487098729237914e-05,2005,Maior,Verdadeiro,Falso,0
t_a8f28fe4-abfb-4cc0-93e5-93605dd1bf3c,2.35,96.47981331042968,0.4193309247493743,0.4783369600772857,8.433817555442148e-08,2001,Maior,Verdadeiro,Falso,14
t_0fdcaf5f-7efd-459e-b44e-d7f1c243d151,3.0302258809407547,95.20011988164244,0.6771200299263,0.2916179001331329,8.10007207974195e-08,2017,Maior,Verdadeiro,Falso,13
t_f28436e3-82bb-4605-ae7e-d2101c5eebd5,3.5833333333333335,99.96746423546816,0.816040813922882,0.6327542662620544,7.4942449828085955e-06,2018,Maior,Verdadeiro,Falso,17
t_ec133043-d012-42dd-851c-fa6182532634,4.5369110107421875,99.87956507745592,0.4827809035778045,0.8652259707450866,1.810069818475313e-07,2014,Menor,Verdadeiro,Verdadeiro,14
t_1e8cbac8-1b1a-4337-bdbe-fecffa046940,3.4895556131998693,99.89953945383245,0.6319093704223632,0.4528118073940277,0.000448463804787,2010,Maior,Falso,Falso,14
t_0f68a862-faa8-4591-9ba8-6edb69502a2a,3.1924446105957025,99.9808249846879,0.4812244176864624,0.561957597732544,0.0004323802131693,2017,Maior,Falso,Falso,15
t_2de6c6f5-bef6-4802-aa26-cbf047776811,3.4160001118977865,99.98299950412272,0.8925782442092896,0.5832016468048095,1.333963064098498e-05,2017,Maior,Verdadeiro,Falso,21
t_246a4ee4-d794-4a90-a541-03d7cc091008,3.801555379231771,99.96611641942792,0.6060861349105835,0.6338329315185546,0.0117741450667381,2006,Maior,Verdadeiro,Falso,11
t_96e6d76a-9c29-467b-a1ad-8640edce423f,2.766917673746745,99.9123420978422,0.8791558742523193,0.6184369921684265,1.3037005373917054e-05,2018,Maior,Falso,Verdadeiro,16
t_b8fe7448-36fe-4648-a576-1db193c1243c,4.50022226969401,99.96201667827457,0.7712044715881347,0.3554451167583465,0.7628669142723083,2008,Menor,Falso,Verdadeiro,11
t_68c73925-06f6-49d5-9859-ec6861e2ff3c,2.856888834635417,99.07413562410164,0.4673644006252288,0.6923867464065551,6.280577053985326e-07,2014,Maior,Verdadeiro,Falso,17
t_20e13969-d405-406f-94d0-1da293a67ef0,4.070067342122395,99.87854697775012,0.5019925236701965,0.83306884765625,0.0430426187813282,2015,Maior,Verdadeiro,Falso,10
t_24f11f57-8d56-4a1e-922e-54a266c6fef8,4.210666656494141,99.98662155868428,0.654095470905304,0.555075466632843,5.349684784050624e-07,2015,Maior,Falso,Verdadeiro,2
t_91b3e2bf-e6c4-4c21-a074-3294e21e2c86,3.847619120279948,99.75721940854454,0.3859013617038726,0.5856725573539733,6.97868301813287e-07,2018,Maior,Falso,Falso,16
t_02530292-e56b-4e39-9662-ebd70345cc78,3.6834482828776043,99.81132827158176,0.7663188576698303,0.5300841927528381,0.0671479180455207,2014,Maior,Falso,Falso,20
t_dcf894e4-14e2-4781-bd9a-10b0983908d7,4.695111083984375,99.94826991968768,0.557032823562622,0.8972336649894714,0.0002331968862563,2017,Menor,Verdadeiro,Verdadeiro,14
t_5a8a0b5f-1b9f-4466-a724-26b302fbebf5,3.6062825520833335,99.89649319657684,0.6618900299072265,0.9569951891899108,1.1093746934420778e-06,2018,Maior,Falso,Falso,0
t_5f48e6e0-f40b-4781-94b7-d66b4773fba2,3.655774943033854,99.68701717164276,0.7347601652145385,0.6547477841377258,2.7477758521854408e-06,2017,Maior,Verdadeiro,Falso,19
t_0bd934c1-a4a6-4a70-912a-07ba5e966732,4.316666666666666,99.97586637269264,0.867656409740448,0.5684823393821716,9.023826130771796e-11,2004,Menor,Falso,Falso,9
t_c00a789e-741c-46dd-b2d5-795846c096bf,3.2215555826822917,94.13520045635312,0.4670924246311187,0.6865773797035217,0.2002344876527786,1990,Maior,Falso,Falso,11
t_eeca1ba6-e483-41ef-b8a7-dc44edc33b35,2.5707725524902343,99.98496493515032,0.2426927536725997,0.1231613829731941,0.8791365623474121,2016,Maior,Falso,Verdadeiro,1
t_c42b5e2e-a149-4063-b941-7cfdad1e6882,3.552201080322267,99.99980538694408,0.7465445399284362,0.5242006778717041,8.7302154394564e-10,2017,Menor,Falso,Falso,14
t_16ecbce7-b4b1-474b-b5c1-0c4b53836572,2.2560089111328123,99.95244042922504,0.8880062699317932,0.4149876832962036,2.598469883707821e-09,2017,Maior,Falso,Verdadeiro,12
t_ad54d4e7-5523-4243-95ad-e75c04d86a22,2.9735895792643228,99.81856433884307,0.7101616263389587,0.8719004392623901,2.3411535821082907e-08,2017,Maior,Verdadeiro,Falso,23
t_64db58f2-a85c-4b21-a971-b39d58fd3c8b,2.132849629720052,99.86586657003994,0.8048717379570007,0.412989467382431,3.794890972130816e-06,2017,Maior,Verdadeiro,Falso,22
t_1a17f6d3-4020-4572-8390-76b8e9681cc4,5.378198750813801,99.34936834472605,0.6038079857826232,0.8852756023406982,0.8101055026054382,2018,Menor,Verdadeiro,Falso,11
t_ca969cb5-d544-44c1-b062-309db538e7c3,5.86977793375651,99.98601037718632,0.4545945227146148,0.6225014925003051,0.000424173369538,2010,Maior,Verdadeiro,Falso,23
t_b003f1ab-5c2f-4b02-ab63-ed0cdbdba1c3,5.175999959309895,99.89379113100696,0.701125681400299,0.4670886099338531,6.75756893997459e-07,1995,Maior,Falso,Falso,12
t_017f3872-eaf6-4ebe-9a0f-7252ecec2df0,3.85955556233724,99.95168288584206,0.6097732186317443,0.9063945412635804,1.4590192942698366e-10,2009,Maior,Verdadeiro,Falso,19
t_38dae726-931b-48d7-902e-626a1112e985,3.692307790120443,99.22961376369152,0.5906860828399658,0.7393398880958557,0.1248405277729034,2016,Maior,Verdadeiro,Falso,19
t_13f56c65-b039-4510-b727-74f7b4c91850,3.136888885498047,99.86774675733233,0.7702750563621521,0.5918107032775878,6.630901204637482e-14,2016,Maior,Falso,Falso,12
t_5066fbc2-f782-465f-8495-79265e7383f3,3.16000010172526,99.98244139891274,0.5566738247871398,0.720887541770935,1.4423403804642021e-08,2016,Menor,Verdadeiro,Falso,14
t_6c148e01-4742-4493-bd06-b08bfe948c7e,3.915777842203776,98.52293837342762,0.7968820929527282,0.8210887312889099,0.0001329823862761,2012,Maior,Falso,Falso,12
t_46b0a108-cce8-492b-9942-12834f73fb38,3.693714396158854,96.84580326675544,0.9424442648887634,0.8340801000595092,2.9143756297145273e-09,2017,Maior,Falso,Falso,1
t_ff96050b-886a-40ce-be32-20825749acf3,2.643108113606771,99.5414321304579,0.4327864944934845,0.9606738686561584,2.401872256641013e-09,2018,Maior,Verdadeiro,Falso,22
t_d29f2004-6d94-4440-8b23-cff70793f31f,4.55625,99.851880163971,0.518634557723999,0.819000244140625,0.0284523852169513,2018,Maior,Falso,Verdadeiro,15
t_903332bd-b9fa-40e9-b0bf-f70f60ffeebb,3.062052154541015,99.9766593002676,0.4885775446891784,0.8975636959075927,4.108134817215614e-06,2017,Maior,Falso,Falso,19
t_4c6b1e0a-4a90-4561-b588-a472a5a08607,4.815555318196615,96.93959067598875,0.4429333508014679,0.7434889078140258,0.084522396326065,1994,Maior,Falso,Verdadeiro,1
t_73073f6c-c496-429f-a544-9c8fa480f203,4.007663726806641,99.98487325792564,0.7500657439231871,0.5944787859916687,3.3484051642496127e-10,2017,Menor,Falso,Falso,15
t_26369d1a-0e0f-46c4-9004-8ffad301da22,2.8308194478352866,99.91617002406625,0.7490031123161315,0.5962527990341187,5.5174184665496284e-11,2017,Menor,Verdadeiro,Falso,17
t_6b60844e-c720-43dd-ba59-ca9964d5251b,3.9475555419921875,99.58299408069112,0.7638425230979919,0.867712140083313,2.512216212835483e-09,2001,Menor,Falso,Verdadeiro,21
t_22a7c7e3-8bfe-4ccb-8a44-3f4aea58ceee,3.566666666666667,97.8773393152776,0.4972316026687622,0.442264586687088,0.9393242001533508,2014,Menor,Falso,Verdadeiro,21
t_3747fb29-8c48-4799-8728-3ea4aa50c757,3.9344762166341147,99.98456605880432,0.6872739195823669,0.7161592841148376,1.3665049647393346e-10,2018,Menor,Verdadeiro,Falso,14
t_1760092f-cff8-46cb-8f4d-70f193c7c4dc,3.8148887634277346,99.98325523532844,0.5474279522895813,0.7646375894546508,4.5114438762539066e-07,2006,Maior,Verdadeiro,Falso,10
t_635b1931-de97-41f1-a9a5-b183b32ecfa2,4.272000122070312,99.98048561811927,0.3935573995113372,0.8707287311553955,1.2860048173024552e-06,2016,Menor,Falso,Falso,11
t_ad51b2a6-3ab1-41aa-b28e-d9385d6165cf,3.692888895670573,99.9950478214942,0.489504873752594,0.3512276709079742,7.78389676270308e-06,2017,Menor,Verdadeiro,Falso,18
t_835325e0-ce68-49e8-ad06-5f0171d7f9a3,4.430666605631511,99.98842454410324,0.5511427521705627,0.9388732314109802,0.0002386741980444,1998,Maior,Falso,Verdadeiro,15
t_75b61d47-05a3-4dc7-90a1-9b3322cc7935,6.697333272298176,99.87308816194998,0.6368141770362854,0.9051485657691956,5.8569837868560626e-09,2000,Maior,Verdadeiro,Falso,8
t_a6f96510-7b76-4209-8fd3-d3542f729132,3.1865941365559887,93.4077674123719,0.8649163246154785,0.5391281843185424,9.589181892977193e-09,2018,Menor,Verdadeiro,Falso,12
t_c4a99c99-ab9c-424d-b196-16d046cf0a22,6.291555277506509,95.3942729430739,0.8462222814559937,0.329089343547821,0.7890105843544006,2010,Menor,Falso,Verdadeiro,8
t_2e70ef89-8d68-40bd-a00b-540116a4e23a,3.804000091552735,99.88329650133817,0.671370506286621,0.5800287127494812,2.0983936810381465e-11,2016,Maior,Falso,Verdadeiro,14
t_73362921-9558-4a22-a976-c0b2bc3abd71,4.322888692220052,99.91152986979888,0.4463067948818206,0.3467364609241485,3.136598024866544e-06,2015,Maior,Falso,Falso,14
t_fa1382ab-9840-411d-a331-7efc427a9ea8,4.625,99.96924792041877,0.6335468888282775,0.4821385741233825,0.0011463449336588,2015,Maior,Verdadeiro,Falso,7
t_05d87bfc-c8ca-40e2-95d6-b558f6bd31dd,3.189652252197267,99.98378438983588,0.4825927019119262,0.787201702594757,2.5448285700946367e-09,2016,Maior,Falso,Falso,14
t_26d53e06-8783-429e-bf40-24469c51fa20,2.716444396972656,99.92111898582728,0.5906373262405396,0.7578046321868896,1.364717228113932e-09,2016,Maior,Falso,Falso,5
t_9ce48c91-dd9b-4ac6-bc5f-40efb9f3e29d,7.526444498697916,99.8748268124744,0.759561002254486,0.4871530532836914,0.0016814770642668,1980,Menor,Falso,Verdadeiro,23
t_18c5c9ee-8eb3-4bd5-af93-1565226ed577,3.413111114501953,99.9647911206008,0.5530311465263366,0.5986657738685607,7.787690265104175e-06,2014,Menor,Falso,Falso,1
t_f3f398af-ceb4-4473-8eac-839fe3ea86d4,3.683333333333333,99.89500384376868,0.795525848865509,0.8978400826454161,1.3282254940349958e-07,2012,Maior,Falso,Falso,14
t_977a7635-defe-41a3-99b9-50686dee8b8b,3.713628896077474,99.94142468691062,0.2463490217924118,0.3785707950592041,2.482468630660151e-07,2017,Maior,Falso,Verdadeiro,16
t_fd90bc43-b533-4062-9e7d-197bbd4f68a7,3.6828887939453123,99.901012722917,0.4278611838817596,0.2586800456047058,0.0278106648474931,2017,Menor,Verdadeiro,Falso,7
t_a3399e32-0616-44b7-bef4-398312ff066d,3.7403274536132813,99.8991679198166,0.8842688798904418,0.5120608806610107,9.047102511594572e-10,2017,Menor,Falso,Verdadeiro,17
t_35748982-0167-4429-afe9-aa0d66cc15ab,3.1660001118977865,99.19995537731717,0.7478781342506408,0.8985459208488464,2.051897141086556e-08,2005,Menor,Falso,Falso,10
t_98e11d89-66b2-466c-b900-d0fdda27f3e3,4.525333150227865,99.86076963802148,0.4884831011295318,0.7836028933525085,1.3388488095955604e-09,2011,Maior,Falso,Falso,15
t_e661b323-942e-4c9c-91f7-d056a62b27c8,4.093965911865235,99.04978969164236,0.6358717083930969,0.675374448299408,1.268763871742351e-09,2017,Maior,Falso,Falso,5
t_9895a191-1ef1-404d-98e8-39d6b7973929,3.384598541259767,99.5513397042142,0.9071006178855896,0.55269455909729,4.9931850321094367e-11,2016,Menor,Verdadeiro,Falso,8
t_6469b26b-79f1-4fa7-aec9-98fab66dcd9f,2.6311111450195312,99.95633108197124,0.7874988913536071,0.8632354140281677,1.5021103393249302e-13,2017,Menor,Falso,Falso,17
t_9ba2b70f-7733-401d-abe5-e828cd9d8157,3.0660001118977864,99.96906939108646,0.8066641092300415,0.5740271806716918,3.795481973156711e-08,2017,Menor,Falso,Verdadeiro,19
t_1c3d48bc-23de-4b81-8867-3dfb31338d4c,4.12088877360026,99.98808517753464,0.8269667029380798,0.5935592651367188,2.375055828451877e-06,2018,Menor,Falso,Verdadeiro,10
t_8e3aae6b-3a43-4002-9679-ac01cd9df3e5,3.8891110738118484,99.78707240797485,0.3836205005645752,0.765878915786743,0.0001234492083312,2011,Maior,Falso,Verdadeiro,3
t_4b041cfd-cdf3-49ec-9f11-9a00a51e8eba,3.68571039835612,94.5276497464232,0.8696922659873962,0.7664071917533875,9.333923217669235e-11,2012,Maior,Falso,Falso,16
t_24e444db-1514-4d43-ba5c-5c8984d6f1e4,3.8204444885253905,99.9756653261473,0.5527430772781372,0.3975947499275207,5.607533637430606e-08,1991,Maior,Verdadeiro,Falso,21
t_90615882-b082-47db-8180-0296730c8555,4.062105051676434,99.98709602853138,0.645536184310913,0.5099576115608215,6.125919298938243e-06,2016,Maior,Falso,Verdadeiro,13
t_64677751-c4b1-485c-8890-f0b8ada67cc8,3.477777862548828,94.51163196605972,0.3831385374069213,0.6163213849067688,7.212592663563555e-06,2015,Maior,Verdadeiro,Verdadeiro,15
t_50480fa8-7b38-4b1c-83fb-8885fc4a95eb,3.9166666666666665,99.99629591844791,0.6604198813438416,0.6268084645271301,9.636193863116203e-05,1994,Menor,Falso,Falso,16
t_3a16249e-d91b-40d8-b658-be842d10bc46,3.7555554707845054,99.7918219315629,0.5560430884361267,0.1279971897602081,0.0003577334282454,1992,Maior,Verdadeiro,Falso,20
t_81c7e288-bb48-4000-941d-c37f537e5731,5.871333312988281,99.96968218095678,0.4880326092243194,0.3261285126209259,0.0156518686562776,2017,Maior,Verdadeiro,Falso,15
t_2b84f47d-4b4b-40c8-bcbb-60be8a139120,3.6160001118977863,99.97808592655365,0.7996847629547119,0.8427693247795105,0.1192985773086547,2018,Maior,Verdadeiro,Falso,19
t_64c80c91-44e9-47ad-adc4-8e9a69f24998,4.942657470703125,97.26036285170017,0.696350634098053,0.6522231101989746,1.6340499786604568e-10,2015,Menor,Verdadeiro,Falso,8
t_5214346c-d932-4fdf-9634-da7abb0f701a,3.1648887634277347,99.65917302929392,0.6507680416107177,0.5028032660484314,1.0131887506759085e-07,2008,Maior,Verdadeiro,Falso,23
t_257a272f-15bb-4dcb-bc2f-d54331de0224,3.580419413248698,93.43494086344536,0.7992329001426696,0.4920729398727417,1.0498833091787676e-07,2018,Maior,Verdadeiro,Falso,12
t_f55d9eda-9938-4583-b746-900f6ed7b70b,4.57066650390625,97.5784184864904,0.7253910899162292,0.2285415977239608,1.236642233060081e-09,2012,Maior,Verdadeiro,Falso,17
t_12c70490-e49f-4d03-850c-86d718a11006,8.42187754313151,99.6592212804648,0.6918662190437316,0.7238326072692871,1.9579890704335408e-06,2017,Menor,Verdadeiro,Falso,12
t_c3cbb6a4-1bee-4f8b-8a94-ba1e604e3bf6,4.482666524251301,99.89453902415576,0.7125453948974609,0.9096174836158752,8.114875438280931e-10,2004,Menor,Verdadeiro,Falso,15
t_3195fd3d-7aa2-4b84-839d-9a0a16d3dca4,2.3645835876464845,99.98532038544256,0.6506687998771667,0.7597507834434509,1.8286556269231372e-08,2017,Maior,Verdadeiro,Verdadeiro,19
t_77288e0d-17b6-4cab-8faf-7e04ff566fc5,1.1248374938964845,99.81410593065272,0.6834015846252441,0.3698152005672454,6.049036983313272e-06,2013,Maior,Falso,Falso,17
t_fcc55c48-6196-45d0-b638-aa5123f27f4e,3.5560000101725264,99.92773422135646,0.5529948472976683,0.843325138092041,0.2504601776599884,2013,Menor,Verdadeiro,Falso,7
t_d73cd42b-d739-42a4-87ee-f2f3d01dd353,3.464950815836588,99.95157512489372,0.651224374771118,0.4408460557460784,0.0001821562036639,2017,Maior,Verdadeiro,Falso,0
t_f187a1fd-0d46-4f2b-a894-d17f481159ff,4.773333231608073,99.29346132138694,0.7369235157966613,0.5747314691543579,6.145946945812497e-11,1994,Menor,Falso,Falso,14
t_3b380b65-8087-4d33-bfb2-657c6f1d164c,3.4963099161783853,99.72857590513124,0.7094621658325195,0.5718051195144653,1.43874476776773e-08,2017,Menor,Falso,Falso,9
t_aa7869ad-c18e-4b19-8d41-33813067d91f,3.7560000101725266,99.98537024498584,0.6577823758125305,0.6393171548843383,7.960261894091045e-10,2002,Menor,Verdadeiro,Falso,16
t_4a14b0bf-4dbf-4787-94ab-5e2119a83925,3.5448888142903647,99.32688973258028,0.8001631498336792,0.5376507639884948,1.2541974001578635e-06,2014,Maior,Falso,Verdadeiro,15
t_34a4c1e5-1c96-4166-853d-1776b6cccf15,3.5839998881022135,99.5513541795655,0.6069695353507994,0.5557510256767272,4.055917452205904e-05,2015,Menor,Falso,Falso,22
t_69689a64-f203-4432-bfd8-ae926a2ee630,4.341778055826823,99.97965569797996,0.8410083055496215,0.7409425973892211,0.0121210562065243,1999,Menor,Verdadeiro,Falso,18
t_8cd98c3c-ab01-4fb9-97f3-837fb3f232db,5.628888956705728,97.41158202127276,0.6881722211837769,0.9382902979850768,0.0697272196412086,1998,Maior,Verdadeiro,Falso,11
t_9259ae1a-997c-490f-af04-346db442fb45,3.3453333536783854,96.60129689175444,0.714376151561737,0.4511487483978271,1.4423027039356384e-07,2013,Maior,Verdadeiro,Falso,18
